"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2021-03-22","15_64",15,64,"south_east",0,1,"roche_n"
"2021-03-26","15_64",15,64,"south_east",0,6,"roche_n"
"2021-03-27","15_64",15,64,"south_east",8,21,"roche_n"
"2021-03-29","15_64",15,64,"south_east",42,216,"roche_n"
"2021-03-30","15_64",15,64,"south_east",3,15,"roche_n"
"2021-03-31","15_64",15,64,"south_east",0,7,"roche_n"
"2021-04-02","15_64",15,64,"south_east",35,246,"roche_n"
"2021-04-09","15_64",15,64,"south_east",32,211,"roche_n"
"2021-04-16","15_64",15,64,"south_east",22,132,"roche_n"
"2021-04-17","15_64",15,64,"south_east",10,87,"roche_n"
"2021-04-18","15_64",15,64,"south_east",2,7,"roche_n"
"2021-04-19","15_64",15,64,"south_east",2,30,"roche_n"
"2021-04-23","15_64",15,64,"south_east",25,189,"roche_n"
"2021-04-25","15_64",15,64,"south_east",3,3,"roche_n"
"2021-04-30","15_64",15,64,"south_east",25,208,"roche_n"
"2021-05-02","15_64",15,64,"south_east",0,4,"roche_n"
"2021-05-06","15_64",15,64,"south_east",15,139,"roche_n"
"2021-05-09","15_64",15,64,"south_east",20,132,"roche_n"
"2021-05-14","15_64",15,64,"south_east",22,234,"roche_n"
"2021-05-21","15_64",15,64,"south_east",24,250,"roche_n"
"2021-05-23","15_64",15,64,"south_east",2,6,"roche_n"
"2021-05-28","15_64",15,64,"south_east",25,231,"roche_n"
"2021-05-30","15_64",15,64,"south_east",1,9,"roche_n"
"2021-06-04","15_64",15,64,"south_east",11,119,"roche_n"
"2021-06-06","15_64",15,64,"south_east",14,125,"roche_n"
"2021-06-11","15_64",15,64,"south_east",32,231,"roche_n"
"2021-06-13","15_64",15,64,"south_east",7,22,"roche_n"
"2021-06-18","15_64",15,64,"south_east",24,181,"roche_n"
"2021-06-20","15_64",15,64,"south_east",1,4,"roche_n"
"2021-06-21","15_64",15,64,"south_east",0,3,"roche_n"
"2021-06-25","15_64",15,64,"south_east",33,251,"roche_n"
"2021-06-28","15_64",15,64,"south_east",1,1,"roche_n"
"2021-07-02","15_64",15,64,"south_east",24,202,"roche_n"
"2021-07-05","15_64",15,64,"south_east",2,4,"roche_n"
"2021-07-08","15_64",15,64,"south_east",5,30,"roche_n"
"2021-07-11","15_64",15,64,"south_east",2,2,"roche_n"
"2021-07-12","15_64",15,64,"south_east",29,203,"roche_n"
"2021-07-14","15_64",15,64,"south_east",27,217,"roche_n"
"2021-07-22","15_64",15,64,"south_east",35,224,"roche_n"
"2021-07-26","15_64",15,64,"south_east",1,10,"roche_n"
"2021-07-30","15_64",15,64,"south_east",0,2,"roche_n"
"2021-08-02","15_64",15,64,"south_east",32,227,"roche_n"
"2021-08-04","15_64",15,64,"south_east",0,5,"roche_n"
"2021-08-06","15_64",15,64,"south_east",32,216,"roche_n"
"2021-08-13","15_64",15,64,"south_east",35,203,"roche_n"
"2021-08-16","15_64",15,64,"south_east",1,3,"roche_n"
"2021-08-18","15_64",15,64,"south_east",6,57,"roche_n"
"2021-08-20","15_64",15,64,"south_east",42,226,"roche_n"
"2021-08-27","15_64",15,64,"south_east",28,211,"roche_n"
"2021-08-29","15_64",15,64,"south_east",0,1,"roche_n"
"2021-08-30","15_64",15,64,"south_east",1,1,"roche_n"
"2021-09-03","15_64",15,64,"south_east",27,175,"roche_n"
"2021-09-05","15_64",15,64,"south_east",0,1,"roche_n"
"2021-09-06","15_64",15,64,"south_east",8,29,"roche_n"
"2021-09-10","15_64",15,64,"south_east",36,246,"roche_n"
"2021-09-13","15_64",15,64,"south_east",0,1,"roche_n"
"2021-09-17","15_64",15,64,"south_east",34,241,"roche_n"
"2021-09-21","15_64",15,64,"south_east",4,10,"roche_n"
"2021-09-23","15_64",15,64,"south_east",45,219,"roche_n"
"2021-09-27","15_64",15,64,"south_east",0,3,"roche_n"
"2021-09-29","15_64",15,64,"south_east",35,237,"roche_n"
"2021-10-01","15_64",15,64,"south_east",2,8,"roche_n"
"2021-10-06","15_64",15,64,"south_east",37,233,"roche_n"
"2021-10-08","15_64",15,64,"south_east",11,41,"roche_n"
"2021-10-13","15_64",15,64,"south_east",29,111,"roche_n"
"2021-10-15","15_64",15,64,"south_east",1,2,"roche_n"
"2021-10-17","15_64",15,64,"south_east",17,98,"roche_n"
"2021-10-19","15_64",15,64,"south_east",35,222,"roche_n"
"2021-10-24","15_64",15,64,"south_east",1,6,"roche_n"
"2021-10-25","15_64",15,64,"south_east",0,2,"roche_n"
"2021-10-26","15_64",15,64,"south_east",4,6,"roche_n"
"2021-10-27","15_64",15,64,"south_east",1,1,"roche_n"
"2021-10-28","15_64",15,64,"south_east",44,244,"roche_n"
"2021-10-29","15_64",15,64,"south_east",1,1,"roche_n"
"2021-11-01","15_64",15,64,"south_east",0,1,"roche_n"
"2021-11-03","15_64",15,64,"south_east",47,188,"roche_n"
"2021-11-05","15_64",15,64,"south_east",0,2,"roche_n"
"2021-11-07","15_64",15,64,"south_east",8,28,"roche_n"
"2021-11-09","15_64",15,64,"south_east",0,1,"roche_n"
"2021-11-10","15_64",15,64,"south_east",48,221,"roche_n"
"2021-11-11","15_64",15,64,"south_east",3,12,"roche_n"
"2021-11-12","15_64",15,64,"south_east",1,3,"roche_n"
"2021-11-16","15_64",15,64,"south_east",32,218,"roche_n"
"2021-11-18","15_64",15,64,"south_east",1,1,"roche_n"
"2021-11-19","15_64",15,64,"south_east",0,7,"roche_n"
"2021-11-25","15_64",15,64,"south_east",49,231,"roche_n"
"2021-11-28","15_64",15,64,"south_east",1,6,"roche_n"
"2021-12-02","15_64",15,64,"south_east",47,240,"roche_n"
"2021-12-06","15_64",15,64,"south_east",1,1,"roche_n"
"2021-12-08","15_64",15,64,"south_east",37,221,"roche_n"
"2021-12-15","15_64",15,64,"south_east",17,105,"roche_n"
"2021-12-31","15_64",15,64,"south_east",50,221,"roche_n"
"2022-01-04","15_64",15,64,"south_east",1,6,"roche_n"
"2022-01-07","15_64",15,64,"south_east",51,229,"roche_n"
"2022-01-10","15_64",15,64,"south_east",0,3,"roche_n"
"2022-01-12","15_64",15,64,"south_east",71,238,"roche_n"
"2022-01-13","15_64",15,64,"south_east",1,1,"roche_n"
"2022-01-19","15_64",15,64,"south_east",57,240,"roche_n"
"2022-01-20","15_64",15,64,"south_east",1,1,"roche_n"
"2022-01-22","15_64",15,64,"south_east",0,1,"roche_n"
"2022-01-23","15_64",15,64,"south_east",1,2,"roche_n"
"2022-01-26","15_64",15,64,"south_east",69,234,"roche_n"
"2022-01-31","15_64",15,64,"south_east",0,1,"roche_n"
"2022-02-02","15_64",15,64,"south_east",67,239,"roche_n"
"2022-02-04","15_64",15,64,"south_east",1,4,"roche_n"
"2022-02-09","15_64",15,64,"south_east",71,193,"roche_n"
"2022-02-13","15_64",15,64,"south_east",2,2,"roche_n"
"2022-02-16","15_64",15,64,"south_east",101,225,"roche_n"
"2022-02-19","15_64",15,64,"south_east",2,2,"roche_n"
"2022-02-24","15_64",15,64,"south_east",0,2,"roche_n"
"2020-11-27","15_64",15,64,"south_west",14,226,"roche_n"
"2020-11-29","15_64",15,64,"south_west",0,3,"roche_n"
"2020-11-30","15_64",15,64,"south_west",0,1,"roche_n"
"2020-12-04","15_64",15,64,"south_west",7,193,"roche_n"
"2020-12-06","15_64",15,64,"south_west",0,2,"roche_n"
"2020-12-07","15_64",15,64,"south_west",2,14,"roche_n"
"2020-12-11","15_64",15,64,"south_west",12,227,"roche_n"
"2020-12-18","15_64",15,64,"south_west",13,226,"roche_n"
"2020-12-31","15_64",15,64,"south_west",17,212,"roche_n"
"2021-01-03","15_64",15,64,"south_west",1,1,"roche_n"
"2021-01-08","15_64",15,64,"south_west",11,228,"roche_n"
"2021-01-09","15_64",15,64,"south_west",0,7,"roche_n"
"2021-01-15","15_64",15,64,"south_west",5,211,"roche_n"
"2021-01-18","15_64",15,64,"south_west",1,1,"roche_n"
"2021-01-22","15_64",15,64,"south_west",12,226,"roche_n"
"2021-01-25","15_64",15,64,"south_west",0,1,"roche_n"
"2021-02-01","15_64",15,64,"south_west",16,281,"roche_n"
"2021-02-05","15_64",15,64,"south_west",17,241,"roche_n"
"2021-02-12","15_64",15,64,"south_west",20,226,"roche_n"
"2021-02-19","15_64",15,64,"south_west",6,184,"roche_n"
"2021-02-22","15_64",15,64,"south_west",0,2,"roche_n"
"2021-02-26","15_64",15,64,"south_west",24,246,"roche_n"
"2021-03-01","15_64",15,64,"south_west",2,7,"roche_n"
"2021-03-05","15_64",15,64,"south_west",13,222,"roche_n"
"2021-03-12","15_64",15,64,"south_west",23,244,"roche_n"
"2021-03-13","15_64",15,64,"south_west",1,1,"roche_n"
"2021-03-19","15_64",15,64,"south_west",15,215,"roche_n"
"2021-03-21","15_64",15,64,"south_west",0,1,"roche_n"
"2021-03-26","15_64",15,64,"south_west",27,228,"roche_n"
"2021-03-27","15_64",15,64,"south_west",0,2,"roche_n"
"2021-03-30","15_64",15,64,"south_west",5,17,"roche_n"
"2021-04-02","15_64",15,64,"south_west",13,181,"roche_n"
"2021-04-09","15_64",15,64,"south_west",22,226,"roche_n"
"2021-04-16","15_64",15,64,"south_west",21,221,"roche_n"
"2021-04-17","15_64",15,64,"south_west",0,5,"roche_n"
"2021-04-23","15_64",15,64,"south_west",28,238,"roche_n"
"2021-04-24","15_64",15,64,"south_west",0,3,"roche_n"
"2021-04-30","15_64",15,64,"south_west",25,258,"roche_n"
"2021-05-02","15_64",15,64,"south_west",0,1,"roche_n"
"2021-05-03","15_64",15,64,"south_west",2,3,"roche_n"
"2021-05-06","15_64",15,64,"south_west",26,213,"roche_n"
"2021-05-14","15_64",15,64,"south_west",19,238,"roche_n"
"2021-05-21","15_64",15,64,"south_west",21,216,"roche_n"
"2021-05-28","15_64",15,64,"south_west",22,243,"roche_n"
"2021-05-30","15_64",15,64,"south_west",1,2,"roche_n"
"2021-05-31","15_64",15,64,"south_west",1,11,"roche_n"
"2021-06-04","15_64",15,64,"south_west",12,168,"roche_n"
"2021-06-07","15_64",15,64,"south_west",0,3,"roche_n"
"2021-06-11","15_64",15,64,"south_west",18,227,"roche_n"
"2021-06-18","15_64",15,64,"south_west",27,242,"roche_n"
"2021-06-21","15_64",15,64,"south_west",0,1,"roche_n"
"2021-06-25","15_64",15,64,"south_west",23,208,"roche_n"
"2021-07-02","15_64",15,64,"south_west",18,219,"roche_n"
"2021-07-08","15_64",15,64,"south_west",28,194,"roche_n"
"2021-07-12","15_64",15,64,"south_west",2,5,"roche_n"
"2021-07-14","15_64",15,64,"south_west",8,166,"roche_n"
"2021-07-22","15_64",15,64,"south_west",15,193,"roche_n"
"2021-07-26","15_64",15,64,"south_west",0,4,"roche_n"
"2021-08-02","15_64",15,64,"south_west",19,250,"roche_n"
"2021-08-06","15_64",15,64,"south_west",32,208,"roche_n"
"2021-08-13","15_64",15,64,"south_west",33,243,"roche_n"
"2021-08-20","15_64",15,64,"south_west",34,226,"roche_n"
"2021-08-27","15_64",15,64,"south_west",32,232,"roche_n"
"2021-09-03","15_64",15,64,"south_west",30,237,"roche_n"
"2021-09-10","15_64",15,64,"south_west",24,225,"roche_n"
"2021-09-17","15_64",15,64,"south_west",44,248,"roche_n"
"2021-09-23","15_64",15,64,"south_west",0,5,"roche_n"
"2021-09-24","15_64",15,64,"south_west",22,221,"roche_n"
"2021-09-29","15_64",15,64,"south_west",14,118,"roche_n"
"2021-10-01","15_64",15,64,"south_west",12,112,"roche_n"
"2021-10-06","15_64",15,64,"south_west",21,124,"roche_n"
"2021-10-08","15_64",15,64,"south_west",20,118,"roche_n"
"2021-10-10","15_64",15,64,"south_west",0,1,"roche_n"
"2021-10-13","15_64",15,64,"south_west",35,226,"roche_n"
"2021-10-19","15_64",15,64,"south_west",3,10,"roche_n"
"2021-10-25","15_64",15,64,"south_west",41,218,"roche_n"
"2021-10-29","15_64",15,64,"south_west",20,140,"roche_n"
"2021-11-01","15_64",15,64,"south_west",27,128,"roche_n"
"2021-11-03","15_64",15,64,"south_west",7,25,"roche_n"
"2021-11-08","15_64",15,64,"south_west",23,114,"roche_n"
"2021-11-09","15_64",15,64,"south_west",32,121,"roche_n"
"2021-11-10","15_64",15,64,"south_west",16,100,"roche_n"
"2021-11-12","15_64",15,64,"south_west",23,128,"roche_n"
"2021-11-19","15_64",15,64,"south_west",52,230,"roche_n"
"2021-11-24","15_64",15,64,"south_west",34,232,"roche_n"
"2021-11-25","15_64",15,64,"south_west",0,1,"roche_n"
"2021-12-02","15_64",15,64,"south_west",0,2,"roche_n"
"2021-12-03","15_64",15,64,"south_west",52,243,"roche_n"
"2021-12-08","15_64",15,64,"south_west",35,231,"roche_n"
"2021-12-15","15_64",15,64,"south_west",29,134,"roche_n"
"2021-12-31","15_64",15,64,"south_west",50,215,"roche_n"
"2022-01-04","15_64",15,64,"south_west",0,2,"roche_n"
"2022-01-05","15_64",15,64,"south_west",52,214,"roche_n"
"2022-01-07","15_64",15,64,"south_west",0,1,"roche_n"
"2022-01-12","15_64",15,64,"south_west",49,218,"roche_n"
"2022-01-19","15_64",15,64,"south_west",65,237,"roche_n"
"2022-01-24","15_64",15,64,"south_west",0,1,"roche_n"
"2022-01-26","15_64",15,64,"south_west",42,231,"roche_n"
"2022-02-02","15_64",15,64,"south_west",62,191,"roche_n"
"2022-02-09","15_64",15,64,"south_west",80,264,"roche_n"
"2022-02-16","15_64",15,64,"south_west",81,221,"roche_n"
"2022-02-19","15_64",15,64,"south_west",0,2,"roche_n"
"2022-02-24","15_64",15,64,"south_west",101,242,"roche_n"
