"","","date","region","HFR"
"4217",4217,"2021-07-29","south_west",0.0363636363636364
"4218",4218,"2021-07-30","east_of_england",0.0638297872340425
"4219",4219,"2021-07-30","london",0.096
"4220",4220,"2021-07-30","midlands",0.102803738317757
"4221",4221,"2021-07-30","north_east_and_yorkshire",0.153225806451613
"4222",4222,"2021-07-30","north_west",0.16
"4223",4223,"2021-07-30","south_east",0.0701754385964912
"4224",4224,"2021-07-30","south_west",0.0952380952380952
"4225",4225,"2021-07-31","east_of_england",0.195121951219512
"4226",4226,"2021-07-31","london",0.0677966101694915
"4227",4227,"2021-07-31","midlands",0.0754716981132075
"4228",4228,"2021-07-31","north_east_and_yorkshire",0.186046511627907
"4229",4229,"2021-07-31","north_west",0.102941176470588
"4230",4230,"2021-07-31","south_east",0.211538461538462
"4231",4231,"2021-07-31","south_west",0.136363636363636
"4232",4232,"2021-08-01","east_of_england",0.0666666666666667
"4233",4233,"2021-08-01","london",0.105882352941176
"4234",4234,"2021-08-01","midlands",0.116279069767442
"4235",4235,"2021-08-01","north_east_and_yorkshire",0.136363636363636
"4236",4236,"2021-08-01","north_west",0.134146341463415
"4237",4237,"2021-08-01","south_east",0.0222222222222222
"4238",4238,"2021-08-01","south_west",0.0909090909090909
"4239",4239,"2021-08-02","east_of_england",0.0857142857142857
"4240",4240,"2021-08-02","london",0.0545454545454545
"4241",4241,"2021-08-02","midlands",0.0725806451612903
"4242",4242,"2021-08-02","north_east_and_yorkshire",0.112068965517241
"4243",4243,"2021-08-02","north_west",0.0660377358490566
"4244",4244,"2021-08-02","south_east",0.0491803278688525
"4245",4245,"2021-08-02","south_west",0.172413793103448
"4246",4246,"2021-08-03","east_of_england",0.0784313725490196
"4247",4247,"2021-08-03","london",0.0816326530612245
"4248",4248,"2021-08-03","midlands",0.102362204724409
"4249",4249,"2021-08-03","north_east_and_yorkshire",0.115942028985507
"4250",4250,"2021-08-03","north_west",0.117021276595745
"4251",4251,"2021-08-03","south_east",0.0392156862745098
"4252",4252,"2021-08-03","south_west",0.075
"4253",4253,"2021-08-04","east_of_england",0.0444444444444444
"4254",4254,"2021-08-04","london",0.058252427184466
"4255",4255,"2021-08-04","midlands",0.133333333333333
"4256",4256,"2021-08-04","north_east_and_yorkshire",0.111111111111111
"4257",4257,"2021-08-04","north_west",0.130952380952381
"4258",4258,"2021-08-04","south_east",0.151515151515152
"4259",4259,"2021-08-04","south_west",0.189189189189189
"4260",4260,"2021-08-05","east_of_england",0.0793650793650794
"4261",4261,"2021-08-05","london",0.0932203389830508
"4262",4262,"2021-08-05","midlands",0.078740157480315
"4263",4263,"2021-08-05","north_east_and_yorkshire",0.102564102564103
"4264",4264,"2021-08-05","north_west",0.0588235294117647
"4265",4265,"2021-08-05","south_east",0.16
"4266",4266,"2021-08-05","south_west",0.108695652173913
"4267",4267,"2021-08-06","east_of_england",0.0612244897959184
"4268",4268,"2021-08-06","london",0.0707964601769911
"4269",4269,"2021-08-06","midlands",0.092436974789916
"4270",4270,"2021-08-06","north_east_and_yorkshire",0.134020618556701
"4271",4271,"2021-08-06","north_west",0.0515463917525773
"4272",4272,"2021-08-06","south_east",0.0566037735849057
"4273",4273,"2021-08-06","south_west",0.175
"4274",4274,"2021-08-07","east_of_england",0.153846153846154
"4275",4275,"2021-08-07","london",0.0449438202247191
"4276",4276,"2021-08-07","midlands",0.127272727272727
"4277",4277,"2021-08-07","north_east_and_yorkshire",0.111111111111111
"4278",4278,"2021-08-07","north_west",0.135802469135802
"4279",4279,"2021-08-07","south_east",0.04
"4280",4280,"2021-08-07","south_west",0.0697674418604651
"4281",4281,"2021-08-08","east_of_england",0.0980392156862745
"4282",4282,"2021-08-08","london",0.036697247706422
"4283",4283,"2021-08-08","midlands",0.125
"4284",4284,"2021-08-08","north_east_and_yorkshire",0.117647058823529
"4285",4285,"2021-08-08","north_west",0.0543478260869565
"4286",4286,"2021-08-08","south_east",0.113636363636364
"4287",4287,"2021-08-08","south_west",0.0588235294117647
"4288",4288,"2021-08-09","east_of_england",0.109090909090909
"4289",4289,"2021-08-09","london",0.0631578947368421
"4290",4290,"2021-08-09","midlands",0.089041095890411
"4291",4291,"2021-08-09","north_east_and_yorkshire",0.094017094017094
"4292",4292,"2021-08-09","north_west",0.141304347826087
"4293",4293,"2021-08-09","south_east",0.0983606557377049
"4294",4294,"2021-08-09","south_west",0.0517241379310345
"4295",4295,"2021-08-10","east_of_england",0.0769230769230769
"4296",4296,"2021-08-10","london",0.0810810810810811
"4297",4297,"2021-08-10","midlands",0.122448979591837
"4298",4298,"2021-08-10","north_east_and_yorkshire",0.145985401459854
"4299",4299,"2021-08-10","north_west",0.121495327102804
"4300",4300,"2021-08-10","south_east",0.102040816326531
"4301",4301,"2021-08-10","south_west",0.170731707317073
"4302",4302,"2021-08-11","east_of_england",0.191176470588235
"4303",4303,"2021-08-11","london",0.0714285714285714
"4304",4304,"2021-08-11","midlands",0.156028368794326
"4305",4305,"2021-08-11","north_east_and_yorkshire",0.0642857142857143
"4306",4306,"2021-08-11","north_west",0.131313131313131
"4307",4307,"2021-08-11","south_east",0.103448275862069
"4308",4308,"2021-08-11","south_west",0.104166666666667
"4309",4309,"2021-08-12","east_of_england",0.0153846153846154
"4310",4310,"2021-08-12","london",0.0681818181818182
"4311",4311,"2021-08-12","midlands",0.183673469387755
"4312",4312,"2021-08-12","north_east_and_yorkshire",0.0956521739130435
"4313",4313,"2021-08-12","north_west",0.11304347826087
"4314",4314,"2021-08-12","south_east",0.152542372881356
"4315",4315,"2021-08-12","south_west",0.0943396226415094
"4316",4316,"2021-08-13","east_of_england",0.175675675675676
"4317",4317,"2021-08-13","london",0.0956521739130435
"4318",4318,"2021-08-13","midlands",0.115702479338843
"4319",4319,"2021-08-13","north_east_and_yorkshire",0.147826086956522
"4320",4320,"2021-08-13","north_west",0.189873417721519
"4321",4321,"2021-08-13","south_east",0.130434782608696
"4322",4322,"2021-08-13","south_west",0.142857142857143
"4323",4323,"2021-08-14","east_of_england",0.107142857142857
"4324",4324,"2021-08-14","london",0.1875
"4325",4325,"2021-08-14","midlands",0.132867132867133
"4326",4326,"2021-08-14","north_east_and_yorkshire",0.19047619047619
"4327",4327,"2021-08-14","north_west",0.0602409638554217
"4328",4328,"2021-08-14","south_east",0.149253731343284
"4329",4329,"2021-08-14","south_west",0.112903225806452
"4330",4330,"2021-08-15","east_of_england",0.174603174603175
"4331",4331,"2021-08-15","london",0.0833333333333333
"4332",4332,"2021-08-15","midlands",0.11965811965812
"4333",4333,"2021-08-15","north_east_and_yorkshire",0.201612903225806
"4334",4334,"2021-08-15","north_west",0.0824742268041237
"4335",4335,"2021-08-15","south_east",0.0895522388059701
"4336",4336,"2021-08-15","south_west",0.101694915254237
"4337",4337,"2021-08-16","east_of_england",0.134615384615385
"4338",4338,"2021-08-16","london",0.141304347826087
"4339",4339,"2021-08-16","midlands",0.214285714285714
"4340",4340,"2021-08-16","north_east_and_yorkshire",0.0601503759398496
"4341",4341,"2021-08-16","north_west",0.111111111111111
"4342",4342,"2021-08-16","south_east",0.2
"4343",4343,"2021-08-16","south_west",0.0652173913043478
"4344",4344,"2021-08-17","east_of_england",0.169811320754717
"4345",4345,"2021-08-17","london",0.0932203389830508
"4346",4346,"2021-08-17","midlands",0.145454545454545
"4347",4347,"2021-08-17","north_east_and_yorkshire",0.128
"4348",4348,"2021-08-17","north_west",0.163793103448276
"4349",4349,"2021-08-17","south_east",0.0875
"4350",4350,"2021-08-17","south_west",0.159420289855072
"4351",4351,"2021-08-18","east_of_england",0.122222222222222
"4352",4352,"2021-08-18","london",0.128787878787879
"4353",4353,"2021-08-18","midlands",0.125925925925926
"4354",4354,"2021-08-18","north_east_and_yorkshire",0.107142857142857
"4355",4355,"2021-08-18","north_west",0.105263157894737
"4356",4356,"2021-08-18","south_east",0.0821917808219178
"4357",4357,"2021-08-18","south_west",0.179487179487179
"4358",4358,"2021-08-19","east_of_england",0.0508474576271186
"4359",4359,"2021-08-19","london",0.110091743119266
"4360",4360,"2021-08-19","midlands",0.158620689655172
"4361",4361,"2021-08-19","north_east_and_yorkshire",0.122950819672131
"4362",4362,"2021-08-19","north_west",0.121951219512195
"4363",4363,"2021-08-19","south_east",0.0857142857142857
"4364",4364,"2021-08-19","south_west",0.125
"4365",4365,"2021-08-20","east_of_england",0.140625
"4366",4366,"2021-08-20","london",0.0964912280701754
"4367",4367,"2021-08-20","midlands",0.147058823529412
"4368",4368,"2021-08-20","north_east_and_yorkshire",0.188524590163934
"4369",4369,"2021-08-20","north_west",0.133333333333333
"4370",4370,"2021-08-20","south_east",0.173333333333333
"4371",4371,"2021-08-20","south_west",0.206896551724138
"4372",4372,"2021-08-21","east_of_england",0.14
"4373",4373,"2021-08-21","london",0.115384615384615
"4374",4374,"2021-08-21","midlands",0.0808823529411765
"4375",4375,"2021-08-21","north_east_and_yorkshire",0.19811320754717
"4376",4376,"2021-08-21","north_west",0.142857142857143
"4377",4377,"2021-08-21","south_east",0.147540983606557
"4378",4378,"2021-08-21","south_west",0.0545454545454545
"4379",4379,"2021-08-22","east_of_england",0.0983606557377049
"4380",4380,"2021-08-22","london",0.149122807017544
"4381",4381,"2021-08-22","midlands",0.147286821705426
"4382",4382,"2021-08-22","north_east_and_yorkshire",0.145833333333333
"4383",4383,"2021-08-22","north_west",0.105882352941176
"4384",4384,"2021-08-22","south_east",0.0704225352112676
"4385",4385,"2021-08-22","south_west",0.0895522388059701
"4386",4386,"2021-08-23","east_of_england",0.213114754098361
"4387",4387,"2021-08-23","london",0.096
"4388",4388,"2021-08-23","midlands",0.129251700680272
"4389",4389,"2021-08-23","north_east_and_yorkshire",0.139072847682119
"4390",4390,"2021-08-23","north_west",0.0909090909090909
"4391",4391,"2021-08-23","south_east",0.10126582278481
"4392",4392,"2021-08-23","south_west",0.0769230769230769
"4393",4393,"2021-08-24","east_of_england",0.203125
"4394",4394,"2021-08-24","london",0.0813008130081301
"4395",4395,"2021-08-24","midlands",0.134969325153374
"4396",4396,"2021-08-24","north_east_and_yorkshire",0.132352941176471
"4397",4397,"2021-08-24","north_west",0.0625
"4398",4398,"2021-08-24","south_east",0.196969696969697
"4399",4399,"2021-08-24","south_west",0.117647058823529
"4400",4400,"2021-08-25","east_of_england",0.11864406779661
"4401",4401,"2021-08-25","london",0.0272727272727273
"4402",4402,"2021-08-25","midlands",0.0909090909090909
"4403",4403,"2021-08-25","north_east_and_yorkshire",0.106060606060606
"4404",4404,"2021-08-25","north_west",0.12962962962963
"4405",4405,"2021-08-25","south_east",0.151515151515152
"4406",4406,"2021-08-25","south_west",0.148648648648649
"4407",4407,"2021-08-26","east_of_england",0.112903225806452
"4408",4408,"2021-08-26","london",0.0892857142857143
"4409",4409,"2021-08-26","midlands",0.14
"4410",4410,"2021-08-26","north_east_and_yorkshire",0.0625
"4411",4411,"2021-08-26","north_west",0.144578313253012
"4412",4412,"2021-08-26","south_east",0.111111111111111
"4413",4413,"2021-08-26","south_west",0.196969696969697
"4414",4414,"2021-08-27","east_of_england",0.222222222222222
"4415",4415,"2021-08-27","london",0.104761904761905
"4416",4416,"2021-08-27","midlands",0.143884892086331
"4417",4417,"2021-08-27","north_east_and_yorkshire",0.0854700854700855
"4418",4418,"2021-08-27","north_west",0.128712871287129
"4419",4419,"2021-08-27","south_east",0.0943396226415094
"4420",4420,"2021-08-27","south_west",0.0535714285714286
"4421",4421,"2021-08-28","east_of_england",0.153846153846154
"4422",4422,"2021-08-28","london",0.0987654320987654
"4423",4423,"2021-08-28","midlands",0.219512195121951
"4424",4424,"2021-08-28","north_east_and_yorkshire",0.1875
"4425",4425,"2021-08-28","north_west",0.131868131868132
"4426",4426,"2021-08-28","south_east",0.114754098360656
"4427",4427,"2021-08-28","south_west",0.105263157894737
"4428",4428,"2021-08-29","east_of_england",0.140350877192982
"4429",4429,"2021-08-29","london",0.113636363636364
"4430",4430,"2021-08-29","midlands",0.203389830508475
"4431",4431,"2021-08-29","north_east_and_yorkshire",0.14018691588785
"4432",4432,"2021-08-29","north_west",0.147727272727273
"4433",4433,"2021-08-29","south_east",0.161764705882353
"4434",4434,"2021-08-29","south_west",0.0701754385964912
"4435",4435,"2021-08-30","east_of_england",0.11864406779661
"4436",4436,"2021-08-30","london",0.0841121495327103
"4437",4437,"2021-08-30","midlands",0.135714285714286
"4438",4438,"2021-08-30","north_east_and_yorkshire",0.154471544715447
"4439",4439,"2021-08-30","north_west",0.183908045977011
"4440",4440,"2021-08-30","south_east",0.131578947368421
"4441",4441,"2021-08-30","south_west",0.0769230769230769
"4442",4442,"2021-08-31","east_of_england",0.114754098360656
"4443",4443,"2021-08-31","london",0.0818181818181818
"4444",4444,"2021-08-31","midlands",0.0510948905109489
"4445",4445,"2021-08-31","north_east_and_yorkshire",0.16
"4446",4446,"2021-08-31","north_west",0.141666666666667
"4447",4447,"2021-08-31","south_east",0.147058823529412
"4448",4448,"2021-08-31","south_west",0.125
"4449",4449,"2021-09-01","east_of_england",0.184615384615385
"4450",4450,"2021-09-01","london",0.048
"4451",4451,"2021-09-01","midlands",0.135714285714286
"4452",4452,"2021-09-01","north_east_and_yorkshire",0.144
"4453",4453,"2021-09-01","north_west",0.135593220338983
"4454",4454,"2021-09-01","south_east",0.177215189873418
"4455",4455,"2021-09-01","south_west",0.125
"4456",4456,"2021-09-02","east_of_england",0.106060606060606
"4457",4457,"2021-09-02","london",0.0892857142857143
"4458",4458,"2021-09-02","midlands",0.209302325581395
"4459",4459,"2021-09-02","north_east_and_yorkshire",0.130434782608696
"4460",4460,"2021-09-02","north_west",0.104761904761905
"4461",4461,"2021-09-02","south_east",0.0714285714285714
"4462",4462,"2021-09-02","south_west",0.171875
"4463",4463,"2021-09-03","east_of_england",0.130434782608696
"4464",4464,"2021-09-03","london",0.108910891089109
"4465",4465,"2021-09-03","midlands",0.134751773049645
"4466",4466,"2021-09-03","north_east_and_yorkshire",0.147826086956522
"4467",4467,"2021-09-03","north_west",0.105769230769231
"4468",4468,"2021-09-03","south_east",0.131578947368421
"4469",4469,"2021-09-03","south_west",0.170454545454545
"4470",4470,"2021-09-04","east_of_england",0.161290322580645
"4471",4471,"2021-09-04","london",0.0860215053763441
"4472",4472,"2021-09-04","midlands",0.131147540983607
"4473",4473,"2021-09-04","north_east_and_yorkshire",0.145833333333333
"4474",4474,"2021-09-04","north_west",0.137254901960784
"4475",4475,"2021-09-04","south_east",0.166666666666667
"4476",4476,"2021-09-04","south_west",0.0606060606060606
"4477",4477,"2021-09-05","east_of_england",0.25
"4478",4478,"2021-09-05","london",0.102272727272727
"4479",4479,"2021-09-05","midlands",0.181102362204724
"4480",4480,"2021-09-05","north_east_and_yorkshire",0.112903225806452
"4481",4481,"2021-09-05","north_west",0.146666666666667
"4482",4482,"2021-09-05","south_east",0.0983606557377049
"4483",4483,"2021-09-05","south_west",0.122448979591837
"4484",4484,"2021-09-06","east_of_england",0.125
"4485",4485,"2021-09-06","london",0.0686274509803922
"4486",4486,"2021-09-06","midlands",0.116883116883117
"4487",4487,"2021-09-06","north_east_and_yorkshire",0.159090909090909
"4488",4488,"2021-09-06","north_west",0.114285714285714
"4489",4489,"2021-09-06","south_east",0.157142857142857
"4490",4490,"2021-09-06","south_west",0.0921052631578947
"4491",4491,"2021-09-07","east_of_england",0.109375
"4492",4492,"2021-09-07","london",0.161616161616162
"4493",4493,"2021-09-07","midlands",0.103703703703704
"4494",4494,"2021-09-07","north_east_and_yorkshire",0.161016949152542
"4495",4495,"2021-09-07","north_west",0.110091743119266
"4496",4496,"2021-09-07","south_east",0.125
"4497",4497,"2021-09-07","south_west",0.0972222222222222
"4498",4498,"2021-09-08","east_of_england",0.125
"4499",4499,"2021-09-08","london",0.0973451327433628
"4500",4500,"2021-09-08","midlands",0.174863387978142
"4501",4501,"2021-09-08","north_east_and_yorkshire",0.132231404958678
"4502",4502,"2021-09-08","north_west",0.181818181818182
"4503",4503,"2021-09-08","south_east",0.121212121212121
"4504",4504,"2021-09-08","south_west",0.0967741935483871
"4505",4505,"2021-09-09","east_of_england",0.145454545454545
"4506",4506,"2021-09-09","london",0.0865384615384615
"4507",4507,"2021-09-09","midlands",0.180645161290323
"4508",4508,"2021-09-09","north_east_and_yorkshire",0.0826446280991736
"4509",4509,"2021-09-09","north_west",0.140495867768595
"4510",4510,"2021-09-09","south_east",0.0597014925373134
"4511",4511,"2021-09-09","south_west",0.109375
"4512",4512,"2021-09-10","east_of_england",0.170731707317073
"4513",4513,"2021-09-10","london",0.0869565217391304
"4514",4514,"2021-09-10","midlands",0.112676056338028
"4515",4515,"2021-09-10","north_east_and_yorkshire",0.102362204724409
"4516",4516,"2021-09-10","north_west",0.12280701754386
"4517",4517,"2021-09-10","south_east",0.0862068965517241
"4518",4518,"2021-09-10","south_west",0.0714285714285714
"4519",4519,"2021-09-11","east_of_england",0.325581395348837
"4520",4520,"2021-09-11","london",0.0941176470588235
"4521",4521,"2021-09-11","midlands",0.102189781021898
"4522",4522,"2021-09-11","north_east_and_yorkshire",0.155737704918033
"4523",4523,"2021-09-11","north_west",0.105263157894737
"4524",4524,"2021-09-11","south_east",0.116666666666667
"4525",4525,"2021-09-11","south_west",0.195121951219512
"4526",4526,"2021-09-12","east_of_england",0.244897959183673
"4527",4527,"2021-09-12","london",0.072289156626506
"4528",4528,"2021-09-12","midlands",0.21
"4529",4529,"2021-09-12","north_east_and_yorkshire",0.136363636363636
"4530",4530,"2021-09-12","north_west",0.111111111111111
"4531",4531,"2021-09-12","south_east",0.0526315789473684
"4532",4532,"2021-09-12","south_west",0.125
"4533",4533,"2021-09-13","east_of_england",0.12
"4534",4534,"2021-09-13","london",0.0947368421052632
"4535",4535,"2021-09-13","midlands",0.0851063829787234
"4536",4536,"2021-09-13","north_east_and_yorkshire",0.116279069767442
"4537",4537,"2021-09-13","north_west",0.183908045977011
"4538",4538,"2021-09-13","south_east",0.0980392156862745
"4539",4539,"2021-09-13","south_west",0.102040816326531
"4540",4540,"2021-09-14","east_of_england",0.125
"4541",4541,"2021-09-14","london",0.0888888888888889
"4542",4542,"2021-09-14","midlands",0.117241379310345
"4543",4543,"2021-09-14","north_east_and_yorkshire",0.0743801652892562
"4544",4544,"2021-09-14","north_west",0.101694915254237
"4545",4545,"2021-09-14","south_east",0.0909090909090909
"4546",4546,"2021-09-14","south_west",0.101694915254237
"4547",4547,"2021-09-15","east_of_england",0.170212765957447
"4548",4548,"2021-09-15","london",0.147368421052632
"4549",4549,"2021-09-15","midlands",0.109090909090909
"4550",4550,"2021-09-15","north_east_and_yorkshire",0.176991150442478
"4551",4551,"2021-09-15","north_west",0.137931034482759
"4552",4552,"2021-09-15","south_east",0.184615384615385
"4553",4553,"2021-09-15","south_west",0.220588235294118
"4554",4554,"2021-09-16","east_of_england",0.0909090909090909
"4555",4555,"2021-09-16","london",0.0933333333333333
"4556",4556,"2021-09-16","midlands",0.148148148148148
"4557",4557,"2021-09-16","north_east_and_yorkshire",0.220338983050847
"4558",4558,"2021-09-16","north_west",0.074468085106383
"4559",4559,"2021-09-16","south_east",0.121951219512195
"4560",4560,"2021-09-16","south_west",0.0714285714285714
"4561",4561,"2021-09-17","east_of_england",0.145454545454545
"4562",4562,"2021-09-17","london",0.147058823529412
"4563",4563,"2021-09-17","midlands",0.0916666666666667
"4564",4564,"2021-09-17","north_east_and_yorkshire",0.0916666666666667
"4565",4565,"2021-09-17","north_west",0.149425287356322
"4566",4566,"2021-09-17","south_east",0.140350877192982
"4567",4567,"2021-09-17","south_west",0.0188679245283019
"4568",4568,"2021-09-18","east_of_england",0.236842105263158
"4569",4569,"2021-09-18","london",0.0806451612903226
"4570",4570,"2021-09-18","midlands",0.115789473684211
"4571",4571,"2021-09-18","north_east_and_yorkshire",0.148148148148148
"4572",4572,"2021-09-18","north_west",0.1625
"4573",4573,"2021-09-18","south_east",0.0930232558139535
"4574",4574,"2021-09-18","south_west",0.0882352941176471
"4575",4575,"2021-09-19","east_of_england",0.157894736842105
"4576",4576,"2021-09-19","london",0.164179104477612
"4577",4577,"2021-09-19","midlands",0.204081632653061
"4578",4578,"2021-09-19","north_east_and_yorkshire",0.188118811881188
"4579",4579,"2021-09-19","north_west",0.216666666666667
"4580",4580,"2021-09-19","south_east",0.0666666666666667
"4581",4581,"2021-09-19","south_west",0.0285714285714286
"4582",4582,"2021-09-20","east_of_england",0.0714285714285714
"4583",4583,"2021-09-20","london",0.114285714285714
"4584",4584,"2021-09-20","midlands",0.105263157894737
"4585",4585,"2021-09-20","north_east_and_yorkshire",0.163461538461538
"4586",4586,"2021-09-20","north_west",0.0975609756097561
"4587",4587,"2021-09-20","south_east",0.0714285714285714
"4588",4588,"2021-09-20","south_west",0.157894736842105
"4589",4589,"2021-09-21","east_of_england",0.0454545454545455
"4590",4590,"2021-09-21","london",0.0875
"4591",4591,"2021-09-21","midlands",0.0841121495327103
"4592",4592,"2021-09-21","north_east_and_yorkshire",0.243697478991597
"4593",4593,"2021-09-21","north_west",0.0792079207920792
"4594",4594,"2021-09-21","south_east",0.175438596491228
"4595",4595,"2021-09-21","south_west",0
"4596",4596,"2021-09-22","east_of_england",0.0512820512820513
"4597",4597,"2021-09-22","london",0.0727272727272727
"4598",4598,"2021-09-22","midlands",0.19
"4599",4599,"2021-09-22","north_east_and_yorkshire",0.0879120879120879
"4600",4600,"2021-09-22","north_west",0.0972222222222222
"4601",4601,"2021-09-22","south_east",0.113207547169811
"4602",4602,"2021-09-22","south_west",0.113636363636364
"4603",4603,"2021-09-23","east_of_england",0.0769230769230769
"4604",4604,"2021-09-23","london",0.147540983606557
"4605",4605,"2021-09-23","midlands",0.122448979591837
"4606",4606,"2021-09-23","north_east_and_yorkshire",0.15625
"4607",4607,"2021-09-23","north_west",0.123287671232877
"4608",4608,"2021-09-23","south_east",0.159090909090909
"4609",4609,"2021-09-23","south_west",0.205128205128205
"4610",4610,"2021-09-24","east_of_england",0.125
"4611",4611,"2021-09-24","london",0.0847457627118644
"4612",4612,"2021-09-24","midlands",0.1125
"4613",4613,"2021-09-24","north_east_and_yorkshire",0.0648148148148148
"4614",4614,"2021-09-24","north_west",0.108910891089109
"4615",4615,"2021-09-24","south_east",0.121212121212121
"4616",4616,"2021-09-24","south_west",0.13953488372093
"4617",4617,"2021-09-25","east_of_england",0.179487179487179
"4618",4618,"2021-09-25","london",0.142857142857143
"4619",4619,"2021-09-25","midlands",0.138297872340426
"4620",4620,"2021-09-25","north_east_and_yorkshire",0.172043010752688
"4621",4621,"2021-09-25","north_west",0.117647058823529
"4622",4622,"2021-09-25","south_east",0.2
"4623",4623,"2021-09-25","south_west",0.0714285714285714
"4624",4624,"2021-09-26","east_of_england",0.290322580645161
"4625",4625,"2021-09-26","london",0.204545454545455
"4626",4626,"2021-09-26","midlands",0.134146341463415
"4627",4627,"2021-09-26","north_east_and_yorkshire",0.0729166666666667
"4628",4628,"2021-09-26","north_west",0.126760563380282
"4629",4629,"2021-09-26","south_east",0.125
"4630",4630,"2021-09-26","south_west",0.156862745098039
"4631",4631,"2021-09-27","east_of_england",0.0714285714285714
"4632",4632,"2021-09-27","london",0.125
"4633",4633,"2021-09-27","midlands",0.144144144144144
"4634",4634,"2021-09-27","north_east_and_yorkshire",0.146788990825688
"4635",4635,"2021-09-27","north_west",0.112676056338028
"4636",4636,"2021-09-27","south_east",0.0232558139534884
"4637",4637,"2021-09-27","south_west",0.0227272727272727
"4638",4638,"2021-09-28","east_of_england",0.0816326530612245
"4639",4639,"2021-09-28","london",0.117647058823529
"4640",4640,"2021-09-28","midlands",0.126050420168067
"4641",4641,"2021-09-28","north_east_and_yorkshire",0.125
"4642",4642,"2021-09-28","north_west",0.0759493670886076
"4643",4643,"2021-09-28","south_east",0.0612244897959184
"4644",4644,"2021-09-28","south_west",0.0888888888888889
"4645",4645,"2021-09-29","east_of_england",0.0652173913043478
"4646",4646,"2021-09-29","london",0.173333333333333
"4647",4647,"2021-09-29","midlands",0.101851851851852
"4648",4648,"2021-09-29","north_east_and_yorkshire",0.119266055045872
"4649",4649,"2021-09-29","north_west",0.127906976744186
"4650",4650,"2021-09-29","south_east",0.12
"4651",4651,"2021-09-29","south_west",0.0571428571428571
"4652",4652,"2021-09-30","east_of_england",0.113636363636364
"4653",4653,"2021-09-30","london",0.104477611940299
"4654",4654,"2021-09-30","midlands",0.141732283464567
"4655",4655,"2021-09-30","north_east_and_yorkshire",0.130841121495327
"4656",4656,"2021-09-30","north_west",0.168831168831169
"4657",4657,"2021-09-30","south_east",0.0277777777777778
"4658",4658,"2021-09-30","south_west",0.101694915254237
"4659",4659,"2021-10-01","east_of_england",0.0816326530612245
"4660",4660,"2021-10-01","london",0.111111111111111
"4661",4661,"2021-10-01","midlands",0.146341463414634
"4662",4662,"2021-10-01","north_east_and_yorkshire",0.118811881188119
"4663",4663,"2021-10-01","north_west",0.188888888888889
"4664",4664,"2021-10-01","south_east",0.05
"4665",4665,"2021-10-01","south_west",0.106382978723404
"4666",4666,"2021-10-02","east_of_england",0.0714285714285714
"4667",4667,"2021-10-02","london",0.05
"4668",4668,"2021-10-02","midlands",0.126315789473684
"4669",4669,"2021-10-02","north_east_and_yorkshire",0.181034482758621
"4670",4670,"2021-10-02","north_west",0.0547945205479452
"4671",4671,"2021-10-02","south_east",0.195121951219512
"4672",4672,"2021-10-02","south_west",0.0789473684210526
"4673",4673,"2021-10-03","east_of_england",0.32
"4674",4674,"2021-10-03","london",0.0535714285714286
"4675",4675,"2021-10-03","midlands",0.102040816326531
"4676",4676,"2021-10-03","north_east_and_yorkshire",0.274725274725275
"4677",4677,"2021-10-03","north_west",0.166666666666667
"4678",4678,"2021-10-03","south_east",0.0731707317073171
"4679",4679,"2021-10-03","south_west",0.155555555555556
"4680",4680,"2021-10-04","east_of_england",0.191489361702128
"4681",4681,"2021-10-04","london",0.0483870967741935
"4682",4682,"2021-10-04","midlands",0.15
"4683",4683,"2021-10-04","north_east_and_yorkshire",0.157407407407407
"4684",4684,"2021-10-04","north_west",0.101123595505618
"4685",4685,"2021-10-04","south_east",0.148148148148148
"4686",4686,"2021-10-04","south_west",0.0819672131147541
"4687",4687,"2021-10-05","east_of_england",0.152173913043478
"4688",4688,"2021-10-05","london",0.119402985074627
"4689",4689,"2021-10-05","midlands",0.168067226890756
"4690",4690,"2021-10-05","north_east_and_yorkshire",0.099236641221374
"4691",4691,"2021-10-05","north_west",0.149425287356322
"4692",4692,"2021-10-05","south_east",0.163934426229508
"4693",4693,"2021-10-05","south_west",0.0869565217391304
"4694",4694,"2021-10-06","east_of_england",0.12
"4695",4695,"2021-10-06","london",0.112903225806452
"4696",4696,"2021-10-06","midlands",0.149122807017544
"4697",4697,"2021-10-06","north_east_and_yorkshire",0.137096774193548
"4698",4698,"2021-10-06","north_west",0.0975609756097561
"4699",4699,"2021-10-06","south_east",0.152173913043478
"4700",4700,"2021-10-06","south_west",0.120689655172414
"4701",4701,"2021-10-07","east_of_england",0.269230769230769
"4702",4702,"2021-10-07","london",0.115384615384615
"4703",4703,"2021-10-07","midlands",0.0956521739130435
"4704",4704,"2021-10-07","north_east_and_yorkshire",0.153846153846154
"4705",4705,"2021-10-07","north_west",0.172043010752688
"4706",4706,"2021-10-07","south_east",0.215686274509804
"4707",4707,"2021-10-07","south_west",0.0714285714285714
"4708",4708,"2021-10-08","east_of_england",0.125
"4709",4709,"2021-10-08","london",0.121212121212121
"4710",4710,"2021-10-08","midlands",0.170731707317073
"4711",4711,"2021-10-08","north_east_and_yorkshire",0.123287671232877
"4712",4712,"2021-10-08","north_west",0.19047619047619
"4713",4713,"2021-10-08","south_east",0.136363636363636
"4714",4714,"2021-10-08","south_west",0.164383561643836
"4715",4715,"2021-10-09","east_of_england",0.163934426229508
