"date","region","HFR","lb","ub"
"2022-01-17","north_west",6.65548098434004,5.59059979569427,7.90621141102169
"2022-01-17","south_east",6.67613636363636,5.48668105675987,8.10135020710021
"2022-01-17","south_west",5.56257901390645,4.16956094061951,7.38512808591406
"2022-01-24","east_of_england",8.40258541089566,6.89372104978126,10.2055032494414
"2022-01-24","england",8.42178355321893,7.89537447435952,8.97986809410129
"2022-01-24","london",4.53333333333333,3.59164632850011,5.70730323832172
"2022-01-24","midlands",9.66921119592875,8.44009445183594,11.055708884742
"2022-01-24","north_east_and_yorkshire",9.89876265466817,8.5958660526839,11.374567178576
"2022-01-24","north_west",8.55920114122682,7.20565928290778,10.1392167904756
"2022-01-24","south_east",8.4123972169513,7.14291284283203,9.8834879569986
"2022-01-24","south_west",9.19689119170984,7.35546464135065,11.4423782893917
"2022-01-31","east_of_england",7.47368421052632,5.96736537840352,9.32254024186684
"2022-01-31","england",6.89075630252101,6.38358766586305,7.43501875145437
"2022-01-31","london",4.54545454545455,3.59506363036288,5.73215195138772
"2022-01-31","midlands",8.05797101449275,6.86474477923216,9.43758632132743
"2022-01-31","north_east_and_yorkshire",7.37877723120169,6.13221854353875,8.85483257547186
"2022-01-31","north_west",7.69867549668874,6.32594009764063,9.3395958054996
"2022-01-31","south_east",6.53120464441219,5.34373969174003,7.96035229704644
"2022-01-31","south_west",6.51890482398957,4.979502813752,8.49167957173627
"2022-02-07","east_of_england",9.21212121212121,7.42328689386113,11.3790373820542
"2022-02-07","england",7.71584408673673,7.13398177754003,8.34090178692738
"2022-02-07","london",4.90596892886345,3.83031797467816,6.26401474698721
"2022-02-07","midlands",8.99042004421518,7.58201152573539,10.6303568008053
"2022-02-07","north_east_and_yorkshire",8.98678414096916,7.4583711332452,10.7918828604863
"2022-02-07","north_west",6.61914460285132,5.22706672946405,8.34930071006329
"2022-02-07","south_east",9.12636505460218,7.66968244817813,10.8272681042508
"2022-02-07","south_west",5.32959326788219,3.90730627741081,7.23064589294003
"2022-02-14","east_of_england",8.67875647668394,6.89185229609778,10.8748521321778
"2022-02-14","england",7.51506024096386,6.9052208123764,8.17402912202111
"2022-02-14","london",4.67479674796748,3.52290167798464,6.17920770048907
"2022-02-14","midlands",7.98319327731092,6.57502425321849,9.66175973417758
"2022-02-14","north_east_and_yorkshire",8.14299900695134,6.60858972189185,9.99554313752882
"2022-02-14","north_west",7.50577367205543,5.93242413164363,9.45445556504874
"2022-02-14","south_east",8.54625550660793,7.05637702518502,10.3157916193922
"2022-02-14","south_west",6.85131195335277,5.19117721364614,8.99200322145806
"2022-02-21","east_of_england",8.62422997946612,6.44358842122831,11.4525076077713
"2022-02-21","england",7.35859417902252,6.55481490945603,8.25223210337032
"2022-02-21","london",3.86847195357834,2.51798193142193,5.899446842386
"2022-02-21","midlands",8.28025477707006,6.3701767360276,10.6976267952531
"2022-02-21","north_east_and_yorkshire",8.95522388059701,6.82096236589798,11.673626589682
"2022-02-21","north_west",8.41889117043121,6.26640454027188,11.2222279454474
"2022-02-21","south_east",6.06060606060606,4.4470870029432,8.20925599803063
"2022-02-21","south_west",7.5,5.20536193815316,10.6920728973858
